date,open,high,low,close,volume,capital gains
2023-02-08,34.0,34.0,32.0,33.79999923706055,36000,0.0
2023-02-09,33.79999923706055,33.79999923706055,33.79999923706055,33.79999923706055,0,0.0
2023-02-10,32.0,32.5,32.0,32.5,8000,0.0
2023-02-13,32.150001525878906,32.25,29.75,30.549999237060547,32000,0.0
2023-02-14,31.0,31.0,26.5,31.0,84000,0.0
2023-02-15,28.100000381469727,32.29999923706055,27.100000381469727,32.25,60000,0.0
2023-02-16,29.350000381469727,32.099998474121094,29.350000381469727,32.099998474121094,24000,0.0
2023-02-17,30.850000381469727,31.5,30.700000762939453,31.5,16000,0.0
2023-02-20,31.5,31.5,31.5,31.5,0,0.0
2023-02-21,29.0,29.200000762939453,28.649999618530273,28.850000381469727,24000,0.0
2023-02-22,29.200000762939453,29.200000762939453,29.0,29.200000762939453,16000,0.0
2023-02-23,29.899999618530273,29.899999618530273,29.200000762939453,29.200000762939453,8000,0.0
2023-02-24,29.200000762939453,29.200000762939453,29.200000762939453,29.200000762939453,0,0.0
2023-02-27,27.049999237060547,27.75,25.0,27.75,64000,0.0
2023-02-28,26.200000762939453,33.25,23.450000762939453,30.75,148000,0.0
2023-03-01,30.0,30.0,30.0,30.0,4000,0.0
2023-03-02,32.25,32.95000076293945,31.850000381469727,32.0,48000,0.0
2023-03-03,32.0,32.0,32.0,32.0,4000,0.0
2023-03-06,28.049999237060547,30.600000381469727,28.049999237060547,30.600000381469727,24000,0.0
2023-03-08,30.600000381469727,30.600000381469727,30.600000381469727,30.600000381469727,0,0.0
2023-03-09,30.100000381469727,30.100000381469727,30.100000381469727,30.100000381469727,4000,0.0
2023-03-10,28.899999618530273,28.899999618530273,28.899999618530273,28.899999618530273,4000,0.0
2023-03-13,28.0,29.0,27.25,28.0,64000,0.0
2023-03-14,28.0,28.0,28.0,28.0,0,0.0
2023-03-15,28.0,28.0,28.0,28.0,0,0.0
2023-03-16,27.200000762939453,27.200000762939453,27.200000762939453,27.200000762939453,4000,0.0
2023-03-17,27.350000381469727,29.200000762939453,27.350000381469727,27.549999237060547,20000,0.0
2023-03-20,27.450000762939453,27.450000762939453,27.450000762939453,27.450000762939453,4000,0.0
2023-03-21,25.5,27.549999237060547,25.5,26.399999618530273,24000,0.0
2023-03-22,25.200000762939453,27.899999618530273,25.200000762939453,27.200000762939453,20000,0.0
2023-03-23,27.5,27.5,27.5,27.5,4000,0.0
2023-03-24,22.049999237060547,29.0,22.049999237060547,27.5,36000,0.0
2023-03-27,26.5,27.5,26.5,27.5,28000,0.0
2023-03-28,28.399999618530273,28.399999618530273,25.600000381469727,26.25,44000,0.0
2023-03-29,27.799999237060547,27.799999237060547,25.25,26.399999618530273,192000,0.0
2023-03-31,26.5,26.5,26.049999237060547,26.100000381469727,12000,0.0
2023-04-03,27.75,27.75,27.5,27.600000381469727,8000,0.0
2023-04-05,27.600000381469727,27.600000381469727,27.600000381469727,27.600000381469727,0,0.0
2023-04-06,27.700000762939453,28.200000762939453,27.600000381469727,28.0,32000,0.0
2023-04-10,28.399999618530273,28.850000381469727,28.399999618530273,28.600000381469727,12000,0.0
2023-04-11,29.0,29.899999618530273,29.0,29.899999618530273,12000,0.0
2023-04-12,30.049999237060547,30.049999237060547,30.049999237060547,30.049999237060547,4000,0.0
2023-04-13,30.700000762939453,32.400001525878906,30.700000762939453,32.099998474121094,40000,0.0
2023-04-17,32.099998474121094,32.099998474121094,32.099998474121094,32.099998474121094,0,0.0
2023-04-18,32.099998474121094,32.099998474121094,32.099998474121094,32.099998474121094,4000,0.0
2023-04-19,33.099998474121094,33.099998474121094,32.5,32.5,8000,0.0
2023-04-20,32.5,32.5,32.5,32.5,0,0.0
2023-04-21,32.5,32.5,32.5,32.5,0,0.0
2023-04-24,30.0,32.0,30.0,32.0,16000,0.0
2023-04-25,32.849998474121094,32.849998474121094,32.0,32.0,8000,0.0
2023-04-26,32.0,32.0,32.0,32.0,4000,0.0
2023-04-27,31.799999237060547,31.799999237060547,31.75,31.75,8000,0.0
2023-04-28,31.75,32.79999923706055,31.75,32.79999923706055,12000,0.0
2023-05-02,33.29999923706055,33.29999923706055,31.0,31.0,8000,0.0
2023-05-03,30.75,30.75,30.75,30.75,4000,0.0
2023-05-04,30.75,30.75,30.75,30.75,0,0.0
2023-05-05,30.049999237060547,30.049999237060547,28.899999618530273,29.75,40000,0.0
2023-05-08,30.0,30.0,30.0,30.0,8000,0.0
2023-05-09,30.0,34.0,30.0,33.70000076293945,64000,0.0
2023-05-10,34.20000076293945,37.0,33.75,36.849998474121094,340000,0.0
2023-05-11,37.0,38.0,34.5,35.150001525878906,68000,0.0
2023-05-12,35.150001525878906,36.400001525878906,35.150001525878906,36.349998474121094,32000,0.0
2023-05-15,36.400001525878906,36.5,35.400001525878906,36.099998474121094,40000,0.0
2023-05-16,36.95000076293945,37.29999923706055,35.54999923706055,36.900001525878906,128000,0.0
2023-05-17,37.900001525878906,38.04999923706055,36.70000076293945,37.0,80000,0.0
2023-05-18,37.900001525878906,37.900001525878906,37.099998474121094,37.650001525878906,72000,0.0
2023-05-19,37.0,38.04999923706055,36.95000076293945,38.04999923706055,108000,0.0
2023-05-22,38.0,38.04999923706055,37.349998474121094,37.849998474121094,68000,0.0
2023-05-23,37.79999923706055,38.0,37.45000076293945,37.849998474121094,60000,0.0
2023-05-24,37.75,37.95000076293945,37.0,37.849998474121094,72000,0.0
2023-05-25,38.54999923706055,38.54999923706055,37.70000076293945,38.0,44000,0.0
2023-05-26,38.5,38.5,36.0,37.20000076293945,56000,0.0
2023-05-29,37.95000076293945,38.0,37.25,37.599998474121094,56000,0.0
2023-05-30,38.0,38.45000076293945,37.0,38.04999923706055,72000,0.0
2023-05-31,37.400001525878906,37.95000076293945,36.79999923706055,37.20000076293945,64000,0.0
2023-06-01,37.0,38.0,36.79999923706055,37.900001525878906,44000,0.0
2023-06-02,37.0,37.79999923706055,36.75,37.79999923706055,12000,0.0
2023-06-05,37.0,38.20000076293945,37.0,37.349998474121094,16000,0.0
2023-06-06,37.349998474121094,37.349998474121094,37.349998474121094,37.349998474121094,8000,0.0
2023-06-07,37.900001525878906,37.900001525878906,36.5,37.349998474121094,16000,0.0
2023-06-08,37.0,37.0,35.70000076293945,35.75,40000,0.0
2023-06-09,35.75,35.75,35.75,35.75,0,0.0
2023-06-12,35.0,35.79999923706055,34.0,35.650001525878906,32000,0.0
2023-06-13,35.79999923706055,36.70000076293945,35.0,36.70000076293945,20000,0.0
2023-06-14,34.650001525878906,37.0,34.650001525878906,37.0,8000,0.0
2023-06-15,34.79999923706055,37.95000076293945,34.04999923706055,37.04999923706055,112000,0.0
2023-06-16,38.849998474121094,39.0,36.75,37.75,88000,0.0
2023-06-19,38.0,38.0,36.79999923706055,37.54999923706055,32000,0.0
2023-06-20,37.54999923706055,37.75,36.79999923706055,37.0,44000,0.0
2023-06-21,37.45000076293945,37.45000076293945,36.650001525878906,37.349998474121094,24000,0.0
2023-06-22,37.25,37.25,36.95000076293945,37.25,24000,0.0
2023-06-23,37.29999923706055,37.29999923706055,37.20000076293945,37.20000076293945,16000,0.0
2023-06-26,37.20000076293945,37.20000076293945,37.20000076293945,37.20000076293945,4000,0.0
2023-06-27,36.5,37.349998474121094,36.29999923706055,36.95000076293945,24000,0.0
2023-06-28,37.349998474121094,37.45000076293945,36.75,37.25,84000,0.0
2023-06-30,37.0,37.400001525878906,36.150001525878906,37.099998474121094,56000,0.0
2023-07-03,37.25,37.5,36.29999923706055,37.20000076293945,80000,0.0
2023-07-04,37.20000076293945,37.5,36.599998474121094,37.25,48000,0.0
2023-07-05,37.45000076293945,37.5,37.0,37.5,64000,0.0
2023-07-06,38.150001525878906,38.150001525878906,37.20000076293945,37.95000076293945,52000,0.0
2023-07-07,37.900001525878906,38.0,37.150001525878906,37.54999923706055,32000,0.0
2023-07-10,37.5,37.70000076293945,37.0,37.599998474121094,16000,0.0
2023-07-11,37.900001525878906,37.900001525878906,37.900001525878906,37.900001525878906,8000,0.0
2023-07-12,37.900001525878906,38.79999923706055,37.599998474121094,38.45000076293945,176000,0.0
2023-07-13,39.25,39.400001525878906,38.04999923706055,38.900001525878906,80000,0.0
2023-07-14,38.20000076293945,39.5,38.150001525878906,39.20000076293945,88000,0.0
2023-07-17,39.20000076293945,39.5,38.04999923706055,38.400001525878906,64000,0.0
2023-07-18,37.5,38.25,37.5,37.849998474121094,20000,0.0
2023-07-19,38.0,39.5,37.900001525878906,39.150001525878906,88000,0.0
2023-07-20,39.400001525878906,40.0,38.75,39.79999923706055,104000,0.0
2023-07-21,40.0,40.0,38.0,39.75,52000,0.0
2023-07-24,39.5,40.0,39.099998474121094,39.900001525878906,44000,0.0
2023-07-25,41.79999923706055,41.79999923706055,40.099998474121094,41.5,80000,0.0
2023-07-26,42.900001525878906,42.900001525878906,41.5,42.70000076293945,104000,0.0
2023-07-27,41.20000076293945,43.45000076293945,41.20000076293945,43.150001525878906,104000,0.0
2023-07-28,43.599998474121094,46.25,43.599998474121094,46.20000076293945,148000,0.0
2023-07-31,46.25,48.70000076293945,46.20000076293945,48.650001525878906,92000,0.0
2023-08-01,49.849998474121094,50.04999923706055,48.75,49.20000076293945,100000,0.0
2023-08-02,48.29999923706055,49.349998474121094,48.0,48.349998474121094,56000,0.0
2023-08-03,48.5,50.0,48.5,49.5,68000,0.0
2023-08-04,49.5,50.0,48.849998474121094,49.25,56000,0.0
2023-08-07,49.0,50.400001525878906,48.0,50.400001525878906,48000,0.0
2023-08-08,50.150001525878906,50.150001525878906,47.70000076293945,48.5,24000,0.0
2023-08-09,46.349998474121094,46.349998474121094,44.900001525878906,45.849998474121094,32000,0.0
2023-08-10,45.0,46.5,42.150001525878906,45.349998474121094,72000,0.0
2023-08-11,46.0,46.400001525878906,46.0,46.400001525878906,12000,0.0
2023-08-14,49.0,49.099998474121094,46.75,46.900001525878906,40000,0.0
2023-08-16,46.849998474121094,46.95000076293945,44.5,45.5,52000,0.0
2023-08-17,46.25,46.349998474121094,44.25,45.599998474121094,36000,0.0
2023-08-18,45.5,45.79999923706055,44.0,45.79999923706055,24000,0.0
2023-08-21,45.79999923706055,45.900001525878906,45.25,45.599998474121094,28000,0.0
2023-08-22,46.400001525878906,46.400001525878906,44.099998474121094,45.099998474121094,52000,0.0
2023-08-23,46.70000076293945,47.70000076293945,44.29999923706055,46.650001525878906,60000,0.0
2023-08-24,46.650001525878906,47.0,46.650001525878906,47.0,16000,0.0
2023-08-25,46.5,48.75,45.70000076293945,46.25,44000,0.0
2023-08-28,47.0,47.5,47.0,47.45000076293945,24000,0.0
2023-08-29,47.0,47.5,45.45000076293945,47.400001525878906,36000,0.0
2023-08-30,47.25,47.349998474121094,46.0,47.349998474121094,40000,0.0
2023-08-31,47.29999923706055,48.099998474121094,45.900001525878906,46.400001525878906,40000,0.0
2023-09-01,46.04999923706055,49.599998474121094,45.849998474121094,49.0,308000,0.0
2023-09-04,49.0,49.70000076293945,48.0,48.54999923706055,60000,0.0
2023-09-05,49.95000076293945,50.0,48.29999923706055,48.95000076293945,32000,0.0
2023-09-06,49.0,49.0,47.29999923706055,48.25,56000,0.0
2023-09-07,48.0,48.45000076293945,47.0,47.900001525878906,48000,0.0
2023-09-08,48.5,48.5,45.54999923706055,47.349998474121094,16000,0.0
2023-09-11,46.0,47.95000076293945,45.75,47.04999923706055,36000,0.0
2023-09-12,47.0,47.0,44.25,45.849998474121094,52000,0.0
2023-09-13,45.5,45.5,43.95000076293945,44.95000076293945,56000,0.0
2023-09-14,45.0,45.20000076293945,44.29999923706055,45.20000076293945,16000,0.0
2023-09-15,46.599998474121094,46.70000076293945,44.0,44.900001525878906,32000,0.0
2023-09-18,43.54999923706055,43.54999923706055,40.0,43.5,68000,0.0
2023-09-20,44.5,45.400001525878906,42.25,43.599998474121094,84000,0.0
2023-09-21,44.75,44.75,42.400001525878906,43.95000076293945,24000,0.0
2023-09-22,44.79999923706055,45.0,44.5,45.0,24000,0.0
2023-09-25,45.0,46.5,43.099998474121094,43.95000076293945,40000,0.0
2023-09-26,44.0,44.5,43.25,43.95000076293945,40000,0.0
2023-09-27,44.95000076293945,44.95000076293945,43.099998474121094,43.900001525878906,24000,0.0
2023-09-28,43.900001525878906,43.900001525878906,43.5,43.75,12000,0.0
2023-09-29,43.900001525878906,43.900001525878906,42.0,43.150001525878906,28000,0.0
2023-10-03,42.0,42.75,41.0,41.0,20000,0.0
2023-10-04,40.0,41.0,39.20000076293945,40.0,36000,0.0
2023-10-05,42.0,42.0,41.0,41.0,16000,0.0
2023-10-06,40.150001525878906,42.099998474121094,39.75,41.849998474121094,36000,0.0
2023-10-09,42.04999923706055,42.04999923706055,39.0,39.099998474121094,20000,0.0
2023-10-10,41.95000076293945,41.95000076293945,41.0,41.0,28000,0.0
2023-10-11,41.95000076293945,42.0,40.45000076293945,41.900001525878906,16000,0.0
2023-10-12,40.54999923706055,42.900001525878906,40.0,40.04999923706055,32000,0.0
2023-10-13,40.0,40.349998474121094,40.0,40.0,24000,0.0
2023-10-16,40.0,41.0,40.0,41.0,16000,0.0
2023-10-17,40.5,41.45000076293945,40.5,41.45000076293945,8000,0.0
2023-10-18,41.20000076293945,41.900001525878906,39.0,40.599998474121094,52000,0.0
2023-10-19,40.0,40.95000076293945,40.0,40.70000076293945,40000,0.0
2023-10-20,40.0,41.75,40.0,41.75,24000,0.0
2023-10-23,41.75,41.75,41.75,41.75,0,0.0
2023-10-25,38.79999923706055,39.95000076293945,38.75,39.95000076293945,32000,0.0
2023-10-26,37.04999923706055,39.95000076293945,37.0,39.599998474121094,40000,0.0
2023-10-27,39.0,39.0,39.0,39.0,60000,0.0
2023-10-30,39.0,39.95000076293945,39.0,39.29999923706055,116000,0.0
2023-10-31,39.0,40.849998474121094,39.0,40.5,144000,0.0
2023-11-01,40.0,42.0,40.0,41.349998474121094,28000,0.0
2023-11-02,41.5,42.5,41.0,42.5,72000,0.0
2023-11-03,43.75,43.95000076293945,42.54999923706055,43.45000076293945,24000,0.0
2023-11-06,44.0,45.0,40.54999923706055,42.45000076293945,40000,0.0
2023-11-07,46.349998474121094,46.349998474121094,43.0,43.95000076293945,60000,0.0
2023-11-08,44.0,44.79999923706055,43.599998474121094,44.25,20000,0.0
2023-11-09,42.400001525878906,44.400001525878906,42.29999923706055,43.349998474121094,28000,0.0
2023-11-10,44.0,44.0,41.25,43.849998474121094,32000,0.0
2023-11-13,45.0,45.5,42.5,43.150001525878906,36000,0.0
2023-11-15,44.0,44.0,43.0,43.5,24000,0.0
2023-11-16,44.0,44.0,40.04999923706055,41.45000076293945,24000,0.0
2023-11-17,43.0,43.099998474121094,41.099998474121094,42.900001525878906,28000,0.0
2023-11-20,42.0,42.5,40.25,41.95000076293945,40000,0.0
2023-11-21,42.0,42.95000076293945,41.849998474121094,42.849998474121094,76000,0.0
2023-11-22,41.0,42.5,41.0,42.349998474121094,52000,0.0
2023-11-23,42.0,43.5,41.0,42.599998474121094,60000,0.0
2023-11-24,42.25,45.599998474121094,41.5,45.25,120000,0.0
2023-11-28,45.900001525878906,47.45000076293945,45.25,46.5,104000,0.0
2023-11-29,46.599998474121094,49.04999923706055,45.25,48.79999923706055,124000,0.0
2023-11-30,49.0,57.900001525878906,48.599998474121094,56.0,620000,0.0
2023-12-01,57.79999923706055,57.79999923706055,54.349998474121094,55.04999923706055,176000,0.0
2023-12-04,55.099998474121094,55.099998474121094,53.20000076293945,53.79999923706055,144000,0.0
2023-12-05,53.79999923706055,54.29999923706055,53.0,53.29999923706055,84000,0.0
2023-12-06,53.599998474121094,55.95000076293945,53.0,53.29999923706055,100000,0.0
2023-12-07,52.04999923706055,52.29999923706055,48.20000076293945,51.70000076293945,224000,0.0
2023-12-08,50.04999923706055,51.79999923706055,49.150001525878906,49.45000076293945,96000,0.0
2023-12-11,51.0,52.25,50.0,52.04999923706055,28000,0.0
2023-12-12,51.75,52.79999923706055,50.25,51.25,80000,0.0
2023-12-13,50.0,52.95000076293945,49.5,52.29999923706055,88000,0.0
2023-12-14,53.0,53.5,50.75,51.79999923706055,28000,0.0
2023-12-15,51.5,51.5,50.099998474121094,50.650001525878906,48000,0.0
2023-12-18,51.650001525878906,52.849998474121094,51.0,51.150001525878906,48000,0.0
2023-12-19,50.5,50.75,48.75,50.599998474121094,68000,0.0
2023-12-20,48.79999923706055,50.45000076293945,48.400001525878906,49.900001525878906,48000,0.0
2023-12-21,49.0,49.900001525878906,48.0,49.900001525878906,64000,0.0
2023-12-22,49.5,49.650001525878906,48.79999923706055,48.900001525878906,44000,0.0
2023-12-26,50.0,51.0,48.599998474121094,49.20000076293945,60000,0.0
2023-12-27,50.0,50.5,47.150001525878906,47.54999923706055,56000,0.0
2023-12-28,47.0,49.0,47.0,48.25,32000,0.0
2023-12-29,48.0,49.900001525878906,48.0,49.20000076293945,36000,0.0
2024-01-01,49.0,49.25,47.599998474121094,48.400001525878906,36000,0.0
2024-01-02,48.79999923706055,50.0,48.79999923706055,50.0,100000,0.0
2024-01-03,49.5,49.70000076293945,49.5,49.599998474121094,24000,0.0
2024-01-04,51.0,51.0,48.54999923706055,50.70000076293945,56000,0.0
2024-01-05,50.0,51.0,50.0,50.04999923706055,320000,0.0
2024-01-08,50.04999923706055,50.95000076293945,49.20000076293945,50.95000076293945,108000,0.0
2024-01-09,48.29999923706055,51.0,47.150001525878906,49.95000076293945,92000,0.0
2024-01-10,50.0,51.0,50.0,50.400001525878906,48000,0.0
2024-01-11,50.0,50.5,49.0,49.79999923706055,36000,0.0
2024-01-12,50.0,50.25,48.45000076293945,48.70000076293945,36000,0.0
2024-01-15,48.70000076293945,48.70000076293945,48.70000076293945,48.70000076293945,0,0.0
2024-01-16,49.400001525878906,50.900001525878906,48.650001525878906,49.45000076293945,48000,0.0
2024-01-17,49.400001525878906,50.0,48.400001525878906,49.04999923706055,72000,0.0
2024-01-18,49.20000076293945,49.5,48.5,48.900001525878906,28000,0.0
2024-01-19,49.04999923706055,53.0,48.70000076293945,49.75,116000,0.0
2024-01-23,51.0,52.0,48.54999923706055,49.20000076293945,96000,0.0
2024-01-24,49.5,49.75,48.0,49.150001525878906,96000,0.0
2024-01-25,49.5,50.400001525878906,49.20000076293945,49.900001525878906,40000,0.0
2024-01-29,50.099998474121094,50.20000076293945,48.04999923706055,48.45000076293945,60000,0.0
2024-01-30,49.0,50.0,48.150001525878906,48.75,52000,0.0
2024-01-31,49.900001525878906,50.25,49.400001525878906,49.45000076293945,28000,0.0
2024-02-01,50.5,51.20000076293945,48.5,49.5,48000,0.0
2024-02-02,49.599998474121094,49.70000076293945,48.5,49.0,160000,0.0
2024-02-05,49.25,50.0,48.0,48.95000076293945,128000,0.0
2024-02-06,50.599998474121094,50.599998474121094,46.25,48.900001525878906,112000,0.0
2024-02-07,48.0,54.25,47.349998474121094,51.25,348000,0.0
2024-02-08,53.0,54.349998474121094,50.0,50.150001525878906,112000,0.0
2024-02-09,50.45000076293945,50.45000076293945,48.75,50.20000076293945,56000,0.0
2024-02-12,50.0,50.75,48.5,49.95000076293945,20000,0.0
2024-02-13,48.54999923706055,49.849998474121094,48.400001525878906,48.849998474121094,32000,0.0
2024-02-14,49.0,49.20000076293945,47.29999923706055,47.29999923706055,40000,0.0
2024-02-15,49.0,49.95000076293945,48.0,48.75,52000,0.0
2024-02-16,49.20000076293945,49.5,47.0,47.70000076293945,56000,0.0
2024-02-19,46.099998474121094,47.70000076293945,45.04999923706055,47.70000076293945,28000,0.0
2024-02-20,47.79999923706055,48.400001525878906,47.54999923706055,48.0,36000,0.0
2024-02-21,48.25,49.900001525878906,48.25,49.70000076293945,24000,0.0
2024-02-22,50.0,50.5,47.150001525878906,49.45000076293945,24000,0.0
2024-02-23,49.849998474121094,49.849998474121094,47.099998474121094,48.0,36000,0.0
2024-02-26,49.0,50.0,46.0,47.79999923706055,72000,0.0
2024-02-27,48.0,48.25,46.0,47.70000076293945,36000,0.0
2024-02-28,47.0,48.0,45.599998474121094,46.79999923706055,36000,0.0
2024-02-29,47.0,48.0,45.900001525878906,46.20000076293945,36000,0.0
2024-03-01,49.0,49.25,45.95000076293945,46.400001525878906,28000,0.0
2024-03-04,46.900001525878906,47.099998474121094,44.599998474121094,45.349998474121094,40000,0.0
2024-03-05,44.599998474121094,45.75,42.0,45.54999923706055,36000,0.0
2024-03-06,43.54999923706055,46.900001525878906,42.599998474121094,44.900001525878906,68000,0.0
2024-03-07,43.45000076293945,46.29999923706055,43.45000076293945,46.29999923706055,8000,0.0
2024-03-11,47.599998474121094,47.599998474121094,44.0,46.0,16000,0.0
2024-03-12,46.75,46.75,42.54999923706055,43.349998474121094,44000,0.0
2024-03-13,43.5,43.5,41.5,42.0,56000,0.0
2024-03-14,39.349998474121094,42.95000076293945,38.900001525878906,39.45000076293945,72000,0.0
2024-03-18,47.0,47.0,39.0,44.099998474121094,20000,0.0
2024-03-19,44.5,44.5,39.099998474121094,43.75,20000,0.0
2024-03-20,45.400001525878906,45.400001525878906,39.0,40.0,60000,0.0
2024-03-21,41.900001525878906,41.900001525878906,37.400001525878906,39.650001525878906,24000,0.0
2024-03-22,39.70000076293945,39.95000076293945,37.599998474121094,37.79999923706055,72000,0.0
2024-03-26,37.79999923706055,39.70000076293945,37.0,37.599998474121094,100000,0.0
2024-03-27,37.95000076293945,38.0,36.5,36.900001525878906,72000,0.0
2024-03-28,39.5,39.5,36.599998474121094,36.599998474121094,72000,0.0
2024-04-01,37.0,38.0,36.099998474121094,36.900001525878906,100000,0.0
2024-04-02,37.5,39.54999923706055,37.0,39.54999923706055,100000,0.0
2024-04-03,39.0,42.20000076293945,39.0,42.20000076293945,68000,0.0
2024-04-04,43.5,43.79999923706055,41.0,41.70000076293945,40000,0.0
2024-04-05,42.0,42.099998474121094,39.650001525878906,41.099998474121094,48000,0.0
2024-04-08,41.0,41.75,40.400001525878906,41.04999923706055,28000,0.0
2024-04-09,40.0,42.0,40.0,41.5,20000,0.0
2024-04-10,42.0,42.0,38.75,40.54999923706055,36000,0.0
2024-04-12,40.0,41.599998474121094,39.20000076293945,41.599998474121094,32000,0.0
2024-04-15,38.0,40.900001525878906,38.0,40.900001525878906,44000,0.0
2024-04-16,41.0,41.099998474121094,38.099998474121094,40.099998474121094,40000,0.0
2024-04-18,40.0,41.0,38.95000076293945,39.79999923706055,44000,0.0
2024-04-19,37.599998474121094,39.95000076293945,37.599998474121094,39.95000076293945,20000,0.0
2024-04-22,40.0,41.75,39.04999923706055,39.79999923706055,36000,0.0
2024-04-23,40.099998474121094,41.5,39.54999923706055,41.400001525878906,88000,0.0
2024-04-24,39.79999923706055,41.25,39.79999923706055,41.25,16000,0.0
2024-04-25,41.5,42.849998474121094,38.400001525878906,40.95000076293945,44000,0.0
2024-04-26,40.95000076293945,40.95000076293945,40.95000076293945,40.95000076293945,0,0.0
2024-04-29,41.5,42.29999923706055,41.5,41.95000076293945,56000,0.0
2024-04-30,42.0,44.0,42.0,42.70000076293945,68000,0.0
2024-05-02,44.0,45.0,42.70000076293945,44.0,44000,0.0
2024-05-03,45.0,46.0,44.0,44.900001525878906,48000,0.0
2024-05-06,44.0,44.900001525878906,43.0,43.45000076293945,24000,0.0
2024-05-07,45.0,45.79999923706055,42.79999923706055,44.0,48000,0.0
2024-05-08,45.04999923706055,45.45000076293945,42.099998474121094,43.900001525878906,52000,0.0
2024-05-09,44.0,46.25,42.5,43.29999923706055,28000,0.0
2024-05-10,44.0,44.5,43.0,44.5,12000,0.0
2024-05-13,43.0,43.79999923706055,42.0,43.75,32000,0.0
2024-05-14,45.0,45.45000076293945,42.5,43.099998474121094,36000,0.0
2024-05-15,44.0,45.0,42.04999923706055,43.95000076293945,32000,0.0
2024-05-16,44.0,44.650001525878906,43.5,43.79999923706055,32000,0.0
2024-05-17,45.0,45.0,44.0,44.150001525878906,32000,0.0
2024-05-21,43.0,44.25,42.5,42.95000076293945,32000,0.0
2024-05-22,43.900001525878906,43.900001525878906,42.04999923706055,43.150001525878906,40000,0.0
2024-05-23,43.150001525878906,43.849998474121094,43.150001525878906,43.75,16000,0.0
2024-05-24,43.0,43.099998474121094,41.0,43.0,60000,0.0
2024-05-27,41.900001525878906,42.95000076293945,41.54999923706055,42.79999923706055,28000,0.0
2024-05-28,43.0,43.400001525878906,40.849998474121094,42.900001525878906,32000,0.0
2024-05-29,42.0,42.75,41.54999923706055,42.5,20000,0.0
2024-05-30,42.0,42.400001525878906,41.5,42.20000076293945,20000,0.0
2024-05-31,40.5,41.900001525878906,38.400001525878906,41.900001525878906,36000,0.0
2024-06-03,40.0,42.5,40.0,40.0,36000,0.0
2024-06-04,40.5,40.75,32.150001525878906,39.54999923706055,76000,0.0
2024-06-05,39.54999923706055,39.54999923706055,39.54999923706055,39.54999923706055,0,0.0
2024-06-06,42.0,42.0,38.70000076293945,39.95000076293945,28000,0.0
2024-06-07,41.95000076293945,41.95000076293945,40.0,40.29999923706055,32000,0.0
2024-06-10,41.5,41.5,39.25,40.349998474121094,60000,0.0
2024-06-11,42.0,42.0,39.25,40.29999923706055,56000,0.0
2024-06-12,41.0,41.0,38.0,40.25,96000,0.0
2024-06-13,39.900001525878906,41.5,39.79999923706055,41.04999923706055,72000,0.0
2024-06-14,40.95000076293945,41.25,39.5,40.650001525878906,76000,0.0
2024-06-18,39.29999923706055,40.400001525878906,38.29999923706055,38.79999923706055,88000,0.0
