Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-03-05,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-03-09,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-03-10,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-03-11,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-03-12,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-03-13,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-03-16,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-03-17,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-03-18,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-03-19,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-03-20,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-03-23,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-03-24,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-03-25,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-03-26,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-03-27,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-03-30,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-03-31,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-04-01,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-04-06,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-04-07,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-04-08,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-04-09,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-04-10,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-04-13,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-04-15,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-04-16,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-04-17,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-04-20,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-04-21,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-04-22,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-04-23,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-04-24,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-04-27,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-04-28,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-04-29,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-04-30,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-05-04,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-05-05,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-05-06,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-05-07,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-05-08,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-05-11,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-05-12,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-05-13,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-05-14,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-05-15,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-05-18,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-05-19,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-05-20,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-05-21,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-05-22,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-05-25,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-05-26,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-05-27,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-05-28,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-05-29,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-06-01,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-06-02,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-06-03,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-06-04,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-06-05,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-06-08,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-06-09,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-06-10,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-06-11,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-06-12,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-06-15,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-06-16,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-06-17,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-06-18,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-06-19,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-06-22,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-06-23,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-06-24,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-06-25,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-06-26,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-06-29,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-06-30,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-07-01,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-07-02,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-07-03,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-07-06,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-07-07,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-07-08,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-07-09,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-07-10,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-07-13,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-07-14,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-07-15,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-07-16,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-07-17,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-07-20,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-07-21,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-07-22,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-07-23,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-07-24,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-07-27,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-07-28,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-07-29,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-07-30,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-07-31,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-08-03,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-08-04,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-08-05,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-08-06,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-08-07,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-08-10,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-08-11,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-08-12,149.27854919433594,149.27854919433594,149.27854919433594,149.27854919433594,0,0.0,0.0
2015-08-13,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,2.1,0.0
2015-08-14,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-08-17,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-08-18,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-08-19,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-08-20,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-08-21,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-08-24,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-08-25,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-08-26,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-08-27,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-08-28,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-08-31,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-09-01,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-09-02,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-09-03,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-09-04,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-09-07,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-09-08,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-09-09,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-09-10,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-09-11,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-09-14,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-09-15,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-09-16,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-09-18,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-09-21,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-09-22,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-09-23,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-09-24,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-09-28,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-09-29,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-09-30,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-10-01,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-10-05,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-10-06,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-10-07,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-10-08,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-10-09,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-10-12,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-10-13,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-10-14,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-10-15,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-10-16,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-10-19,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-10-20,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-10-21,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-10-23,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-10-26,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-10-27,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-10-28,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-10-29,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-10-30,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-11-02,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-11-03,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-11-04,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-11-05,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-11-06,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-11-09,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-11-10,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-11-13,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-11-16,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-11-17,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-11-18,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-11-19,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-11-20,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-11-23,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-11-24,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-11-26,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-11-27,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-11-30,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-12-01,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-12-02,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-12-03,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-12-04,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-12-07,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-12-08,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-12-09,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-12-10,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-12-11,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-12-14,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-12-15,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-12-16,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-12-17,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-12-18,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-12-21,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-12-22,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-12-23,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-12-24,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-12-28,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-12-29,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-12-30,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2015-12-31,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2016-01-01,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2016-01-04,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2016-01-05,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2016-01-06,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2016-01-07,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2016-01-08,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2016-01-11,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2016-01-12,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2016-01-13,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2016-01-14,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2016-01-15,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2016-01-18,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2016-01-19,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2016-01-20,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2016-01-21,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2016-01-22,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2016-01-25,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2016-01-27,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2016-01-28,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2016-01-29,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2016-02-01,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2016-02-02,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2016-02-03,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2016-02-04,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2016-02-05,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2016-02-08,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2016-02-09,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2016-02-10,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2016-02-11,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2016-02-12,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2016-02-15,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2016-02-16,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2016-02-17,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2016-02-18,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2016-02-19,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2016-02-22,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2016-02-23,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
2016-02-24,151.28981018066406,151.28981018066406,151.28981018066406,151.28981018066406,0,0.0,0.0
